Word,SemD_Rep_Log10,cosMean_Rep,SemD_Rep_Log2,WordCount_Rep,nContexts_Rep
demented,1.4564571594664977,0.0349576991561456,4.838245957031602,166,142
dementia,0.9171140632353675,0.1210280223436783,3.0465869728778725,654,175
demesne,0.8660122374305591,0.13614063205923146,2.8768303820368395,138,63
demi,1.130402918255584,0.07406228070129273,3.7551172126958865,124,82
demise,1.834272445440033,0.014646287488911034,6.093321170184992,692,596
demo,0.9903394708771073,0.10224934370168652,3.289836511782547,295,198
demobilization,0.8293589116219515,0.1481293401927807,2.7550706692621656,64,48
democracy,1.407115071928047,0.039163809379153834,4.674335090177231,4374,2138
democrat,1.2289600590602994,0.05902553619339951,4.082516947686841,2769,1343
democratic,1.4043082366708328,0.03941774388177872,4.665010985278571,5818,2777
democratically,1.4695403878512454,0.03392029434002384,4.8817075009747235,160,148
democratisation,1.0893319962480184,0.08140817216364415,3.618682562996027,66,56
democratization,1.1042898533813215,0.07865206810828965,3.668371488846458,107,91
demographic,1.2873197400056542,0.05160363087095493,4.276383611427877,741,484
demography,0.8799332510077864,0.13184593639057726,2.923074988148339,132,103
demolish,1.4651994783555535,0.034261038400774935,4.867287311763621,921,748
demolition,1.4723325163822831,0.033702916438980525,4.890982751186514,546,402
demon,1.4017779530676568,0.039648069586825346,4.656605565089148,558,410
demonic,1.225673935596255,0.05947385153800428,4.071600681828363,100,96
demonstrable,1.88773054662268,0.012949990605991902,6.270905138402958,86,83
demonstrably,1.9089347019941567,0.012332902496766687,6.341343817859824,98,95
demonstrate,2.0310411951515803,0.009310195591006327,6.746972808047641,6262,4948
demonstration,1.8047160329643537,0.015677758382317296,5.995136893197953,3114,2123
demonstrative,1.1360022864655122,0.07311352342060996,3.773717911266067,116,65
demonstrator,1.343935788643654,0.04529645467177648,4.464458054019959,807,517
demoralised,1.6263097245289684,0.02364233002954691,5.402483964901307,83,82
demoralize,1.695687729983886,0.02015172695228593,5.6329527103892465,55,52
demote,1.751792175901074,0.01770956215991316,5.819327645529642,91,86
demotion,1.5189815609999802,0.03027041945602552,5.045947523101696,71,66
dempsey,1.320544260064638,0.04780306463372393,4.3867530780509645,76,40
demur,1.6348011814790693,0.023184557881473774,5.430691974310373,134,133
demure,1.3282306170400884,0.04696446538545981,4.412286603235047,72,71
demurely,1.3007869165481225,0.05002799335078297,4.321120603543111,51,51
den,1.6241071289864022,0.0237625405516472,5.395167100886783,496,374
denbigh,1.1511638602636394,0.07060511093638484,3.824083569228774,68,46
dene,1.076284068254764,0.0838911082557561,3.575338284415168,69,50
deng,0.679123630020994,0.2093516412540431,2.2559998664686303,248,81
denham,1.4846930639974971,0.03275721234629658,4.9320436015776865,87,48
denial,1.7235930235250538,0.018897614111776102,5.725652088999731,887,732
denied,1.709136285728883,0.019537262617300453,5.677627845554211,52,51
denigrate,1.6875987504606722,0.020530581462695704,5.606081702052114,126,117
denim,1.246130646746097,0.056737389933836785,4.13955640532602,277,202
denis,1.427331208645513,0.037382538680214,4.7414916427090645,963,532
denise,1.3549070123094262,0.04416650030383067,4.50090367015058,213,141
denizen,1.5425058455280878,0.028674387800949983,5.124093504787741,90,85
denmark,1.587115021905617,0.025875275236162742,5.27228198108604,1264,876
denning,0.923687022633405,0.11921007943495371,3.0684218713687668,282,156
dennis,1.4074354214441454,0.03913493155123288,4.6753992682349415,1143,696
denny,1.2716876845676366,0.05349489204516681,4.22445504728749,147,96
denominate,1.0450244933542012,0.09015202922016564,3.4714962243187526,53,44
denomination,1.0263014351522024,0.09412360765326751,3.4092995712553216,361,244
denominational,0.8604152422162556,0.13790650678171862,2.8582375663874946,160,95
denominator,1.8569074113463075,0.013902489913272574,6.168512899355863,187,151
denote,1.7625316610318071,0.01727700022749695,5.855003442910049,822,546
denounce,1.5620572580058452,0.027412127426928456,5.189041891192334,834,745
dens,1.2417650582451756,0.05731059822222512,4.12505423423409,117,105
dense,1.536264013141246,0.02908948193826604,5.103358586418313,873,715
densely,1.6746606711802372,0.02115141024878901,5.563102332996557,255,237
density,1.5521772978191886,0.028042885721706146,5.156221373871912,1876,893
dent,1.7372697198986118,0.0183117681126456,5.771085090928297,489,359
dental,1.5395984590838212,0.028866992602006796,5.1144353760758365,553,312
dentist,1.5853432674506656,0.025981052025005027,5.266396340184896,642,366
dentistry,1.3237642095333726,0.047449953423843554,4.397449518655272,59,50
denton,1.4966266042872076,0.031869363936692624,4.971685964337546,98,71
denture,1.3753989214728217,0.04213093316825577,4.568976318918343,61,47
denunciation,1.4301717575562671,0.037138832102313994,4.750927741940601,170,140
denver,1.266137955494962,0.05418287488487024,4.20601924636196,146,109
deny,1.8280934115976124,0.01485616069504848,6.072794864064595,7039,5370
deodorant,1.1876645923705322,0.06491355704002147,3.945336376698618,64,61
depart,1.7819320427103154,0.016522203132111484,5.919450115859424,1284,1124
departed,1.5545649088218847,0.02788913799471861,5.164152845941429,79,71
departing,1.687641029200793,0.020528582899726772,5.606222148986737,62,61
department,1.8177054085943403,0.015215793001348222,6.038286665038251,20018,8274
departmental,1.3488214875532263,0.0447897370123821,4.480687994490827,920,569
departure,1.8529308119344143,0.014030372065917368,6.155302922047382,2530,1894
depend,2.0494985841320243,0.008922805285572452,6.808286927060042,10710,7910
dependable,1.7952170561873755,0.016024443043331792,5.963581975369827,130,123
dependant,1.4805056586130456,0.033074580259923575,4.918133341986394,364,252
dependence,1.7343978843644963,0.018433258591181972,5.761545059783623,1300,974
dependency,1.4709120746241882,0.03381332862742149,4.886264145803147,867,506
dependent,1.9415954574365215,0.011439434147118278,6.44984049896406,4049,2888
depict,1.6264732657233871,0.023633428772114128,5.403027236989718,1389,1126
depiction,1.2567675313642679,0.0553646385094629,4.174891371181196,217,180
deplete,1.5540736618048703,0.02792070230855202,5.1625209586740795,246,217
depleted,1.6850862059072835,0.020649702258946297,5.597735209710556,151,138
depletion,1.1340911935752227,0.07343596504168508,3.7673693981018745,360,221
deplorable,1.7426194908641859,0.018087581838883787,5.788856645400051,137,134
deplore,1.7727622392611049,0.01687476605806589,5.888988688156897,349,330
deploy,1.7111173138682614,0.01944834661878811,5.684208678587175,913,787
deployment,1.5501760442931234,0.02817240711632063,5.149573353558683,571,419
depopulation,0.7370487619651076,0.1832108704269902,2.4484229896738388,128,74
deport,1.4505728601451537,0.035434567789466034,4.818698737797303,234,191
deportation,1.2920501158096855,0.05104460931820228,4.292097579710664,226,140
depose,1.3687430232961786,0.042781595456225126,4.546865903768643,196,169
deposed,1.3267915291498125,0.047120346008503934,4.407506056741327,70,67
deposit,1.62157192356675,0.02390166066846272,5.38674533077693,4501,1874
deposition,1.2319760002701163,0.05861705562364699,4.0925356875242604,500,279
depositor,0.7779621139920606,0.1667392662468071,2.584334203228191,221,103
depot,1.3679632846048428,0.042858475155863864,4.544275667903224,676,409
depravity,1.371626922606791,0.042498448689406255,4.556446009911393,68,60
depreciate,1.0802262888132832,0.08313304941042068,3.588434057644755,106,76
depreciation,1.0879599455988882,0.08166576871352076,3.614124709397073,497,221
depredation,1.3509687955407021,0.04456882703605985,4.487821197222799,77,76
depress,1.8128413087181112,0.015387167849831988,6.0221284750030675,334,317
depressant,1.1618890815021135,0.06888282001066659,3.859711982984743,55,52
depressed,1.6997921863954155,0.019962172934267955,5.646587419456947,1298,1102
depressing,1.6900823182574571,0.020413509805491385,5.614331935691812,573,546
depressingly,1.6793463056089062,0.020924432800762265,5.578667673647524,70,69
depression,1.6267998531283334,0.023615663225627324,5.4041121368656455,2178,1337
depressive,1.2024585481952599,0.0627395575717495,3.9944808341873035,182,122
deprivation,1.5258444823713224,0.029795832050333995,5.06874565441816,842,536
deprive,1.8906200997649727,0.012864114597033233,6.2805040261680105,1237,1067
deprived,1.652653528536436,0.022250843105806082,5.48999618755992,389,323
dept,1.0454624797692593,0.09006115663967007,3.472951183696113,319,202
deptford,1.0475786982372721,0.08962337652622204,3.4799811092799247,113,64
depth,1.8356398652973438,0.014600244702847978,6.0978636406265,4229,3090
deputation,1.33381291424654,0.046364660680979095,4.43083059315917,121,94
depute,1.0150374589489468,0.0965967558359481,3.371881452245584,131,98
deputise,1.0545587586166902,0.08819444698747467,3.5031683679583234,77,68
deputy,1.5577567377996693,0.0276849193187922,5.1747558722968074,4876,2647
der,1.4623131053600253,0.03448949970346905,4.857698988217452,538,375
derail,1.4950720614133415,0.03198364368940946,4.9665218846901436,64,59
derange,1.3758313148848718,0.04208900753250454,4.570412698741877,52,52
deranged,1.1913188931169945,0.06436964394632799,3.9574757010154586,52,49
derby,1.0942468762841362,0.0804920750983356,3.6350094410710083,1415,855
derbyshire,1.4827008209254362,0.03290782499712024,4.925425513344763,674,454
deregulate,1.1902504837853516,0.06452819487214555,3.953926522039835,73,64
deregulation,1.2820236380117656,0.05223677565144126,4.25879034142099,395,251
derek,1.442077939423329,0.03613450090666287,4.790479221987632,1610,987
derelict,1.425153937961271,0.03757042103525577,4.734258906052907,516,433
dereliction,1.4798365285455306,0.033125578499347684,4.915910540015982,119,114
deride,1.6544133295997223,0.022160863076035403,5.495842120153464,132,125
derision,1.629171033080136,0.023487076748130713,5.411989026165572,130,127
derisive,1.179014838608937,0.06621938780312278,3.916602516664117,89,84
derisively,1.1418993726936169,0.07212745812610016,3.793307607685181,73,71
derisory,1.7109834228758252,0.019454343378991195,5.6837639023377475,79,73
derivation,1.5602972882724866,0.027523439920555857,5.183195398288939,218,182
derivative,1.7697978952548452,0.016990341367736948,5.879141350519592,610,393
derive,1.9308284424555802,0.011726585044820765,6.414073249400799,4920,3636
derived,1.5438539642900242,0.02858551597340355,5.128571858378262,334,195
dermot,1.0607725445487581,0.08694156539367125,3.5238101180216757,221,128
derogation,1.096800100431346,0.08002024920711089,3.6434910680981685,70,46
derogatory,1.620313334548024,0.023971028345271435,5.382564388555707,88,81
derrick,1.3485877601610823,0.0448138483155331,4.479911568900319,89,71
derrida,0.5294956418203032,0.2954638538363499,1.7589464486832809,240,57
derry,0.6371808625795885,0.23057867404441032,2.1166690089276985,701,235
derwent,1.2780508220389968,0.052716816750324046,4.245592932425232,131,91
des,1.5386145443438768,0.02893246628127417,5.111166882058241,2057,1168
descartes,0.6516963376367185,0.222999383477412,2.1648883733306157,141,77
descend,1.5255513301544539,0.029815951262636184,5.067771823832866,1589,1337
descendant,1.4855298591501458,0.032694156777144164,4.934823374904936,741,583
descending,1.605580793999018,0.02479814562332999,5.333623948196896,222,176
descent,1.3758185544407113,0.04209024421024974,4.570370309463916,1027,691
describe,2.0677639612134926,0.008555315674351941,6.868963196350684,22009,13528
description,1.8782961140299494,0.013234388701499266,6.239564631713846,6131,3869
descriptive,1.6008567810723697,0.025069358384085902,5.317931116935252,639,493
descriptor,0.8692176064312402,0.1351395267029217,2.8874783873746828,143,51
desecrate,1.5208277094553337,0.030142015619001324,5.052080295522868,50,47
desecration,1.5754256457173945,0.026581185992771,5.233450713914677,60,52
desert,1.5856519853299593,0.02596258997794377,5.267421878781516,2980,2028
deserted,1.343568817655856,0.045334745532553324,4.463239002785583,554,486
deserter,1.2150608695418497,0.06094514721812091,4.036344839529338,80,64
desertion,1.5469117824051712,0.028384955492821863,5.138729710284024,162,133
deserve,1.733024507547844,0.018491642663732915,5.756982800751519,2731,2421
deserved,1.3575643465239704,0.04389708214363934,4.5097311433353795,153,145
deservedly,1.4014937945231578,0.039674019776840784,4.655661610836773,90,88
deserving,1.7565593546250629,0.017516230251506622,5.835163870466209,249,233
desiccated,1.3722736856354758,0.04243520595912252,4.558594510187116,61,53
design,1.9174882202320558,0.012092379817703315,6.369757990404432,24804,10973
designate,1.8453159621539517,0.014278547737176827,6.130006938623317,1108,912
designated,1.8131520186825008,0.015376163250992461,6.023160631163135,487,404
designation,1.4674313487046717,0.034085420122296574,4.874701424580503,386,284
designed,1.6958050121336883,0.020146285670251098,5.633342313257704,296,269
designer,1.535843781044093,0.02911764312997744,5.101962605608407,2731,1637
designing,1.3148914142325858,0.04842934393530197,4.367974730665404,51,46
desirability,1.78975271246227,0.016227338199574493,5.945429818429278,254,247
desirable,1.906245225919295,0.012409514021168045,6.332409571726213,1951,1712
desire,1.7752665888117676,0.016777738115410765,5.897307957288661,6685,4665
desired,1.8472424918428116,0.014215348399942426,6.136406731722375,818,679
desist,1.6961144629384945,0.020131935813130847,5.634370286580175,118,107
desk,1.4568931460417434,0.034922622864613354,4.839694273084904,4093,2512
desktop,0.6502887720233573,0.22372330580653005,2.160212541574194,1476,544
desmond,1.5129725414156951,0.030692160356715556,5.025985992121932,414,282
desolate,1.379633712222224,0.041722112307644055,4.583043989284752,243,231
desolation,1.3435954119502704,0.045331969516033056,4.463327347119363,170,164
despair,1.5605621228808104,0.02750666112711887,5.184075159814828,1429,1225
despairing,1.498505769833886,0.03173176506213343,4.977928417162001,202,198
despairingly,1.115729273922788,0.07660740055201903,3.706372421332387,89,82
despatch,1.6707670974132558,0.021341891250388878,5.550168160910505,764,612
desperate,1.6465178314732603,0.022567433351337117,5.469613843104039,2170,1945
desperately,1.5961568758366245,0.02534213056799852,5.3023183696893215,1719,1573
desperation,1.5495885147992146,0.02821054557304383,5.147621622826293,504,490
despicable,1.355234011557406,0.04413325793674967,4.5019899381394515,110,104
despise,1.4641895285198325,0.03434080500170791,4.863932331029913,587,524
despised,1.569014202183479,0.02697651213124764,5.212152359510579,91,87
despite,1.9727415301971911,0.010647765300723033,6.553305513113135,13701,10485
despondency,1.775694386690179,0.01676121949228013,5.89872907107989,80,78
despondent,1.7269362618945454,0.018752697069768592,5.73675808646725,77,77
despondently,1.3563593613653182,0.044019047270532484,4.505728269282931,52,51
despot,1.2526829311756371,0.05588780703832549,4.161322623058201,64,53
despotism,0.8568258616262389,0.139051007007891,2.8463139021622745,85,61
dessert,1.0398889117246248,0.0912244152635544,3.454436191419876,417,277
dessie,0.8382238251254407,0.14513634263504382,2.784519274488153,62,46
destabilise,1.5166045165282336,0.030436554212419982,5.038051152288204,90,78
destabilize,1.4805425462768378,0.033071771124105434,4.9182558801531,84,84
destination,1.5793390411795438,0.026342740810723683,5.246450732246795,1391,1038
destine,1.8520625972589795,0.014058448773500124,6.152418775324662,732,693
destiny,1.5766342954551384,0.02650731289339341,5.237465761435367,742,579
destitute,1.4538290558801175,0.03516988466597997,4.829515585891731,122,107
destitution,1.3095865412854293,0.049024532252268216,4.3503523241824364,64,57
destroy,1.8443350480321867,0.014310834259086807,6.126748412443554,5583,4285
destroyer,1.2695798861352703,0.053755154431068854,4.217453092456653,261,188
destroying,1.3605385540649193,0.043597485904368224,4.519611246925684,55,50
destruction,1.7552224656827926,0.017570233549260572,5.830722821529138,2248,1730
destructive,1.6528704571305641,0.02223973166180002,5.490716808751339,806,694
desultory,1.5413198155848569,0.02875280271065977,5.120153598597944,100,99
det,0.658691992517891,0.21943606536779195,2.1881274358225182,413,319
detach,1.6898113990564787,0.020426248021910186,5.613431961586637,564,521
detachable,1.258148204983051,0.05518890724658516,4.179477869665302,94,81
detached,1.672429713456563,0.021260343963707955,5.555691251855778,646,545
detachment,1.5567446453671947,0.027749512291622477,5.171393774010747,587,421
detail,2.014892558408746,0.00966289903172796,6.69332819795749,16833,10688
detailed,1.9542670727327973,0.011110482694733886,6.491934693824364,5537,4192
detain,1.4511747419533279,0.03538549359953554,4.820698145885678,859,664
detainee,1.0011510659121963,0.09973530820706729,3.3257518530801544,284,160
detect,1.8876821568889446,0.012951433593493825,6.270744391186959,3208,2161
detectable,1.6041684475145326,0.02487892165482373,5.328932234730369,282,222
detection,1.7039985654185148,0.019769761705395888,5.660560708111525,864,600
detective,1.2151792041715517,0.06092854341751611,4.036737938660344,2283,1332
detector,1.3340573877660362,0.046338568380681414,4.43164271661204,866,323
detention,1.3138604244285406,0.04854444894922245,4.364549856669803,843,505
deter,1.8692522575734543,0.013512874472813895,6.209521590864886,828,733
detergent,1.224363471280018,0.05965358227273425,4.067247413598908,387,184
deteriorate,1.981321228104567,0.010439477723473423,6.581806652637293,716,684
deteriorating,1.8482011771543267,0.014184003274243876,6.139591415392853,264,255
deterioration,1.8274212574701554,0.01487917125924814,6.0705620163845015,719,596
determinant,1.5874611069528328,0.025854663694736397,5.273431650727607,594,416
determinate,1.1067729274295546,0.07820365886044554,3.676620082288969,113,79
determination,1.992272409423139,0.010179526811397834,6.618185689531663,3093,2323
determine,2.122477985686568,0.007542616282722336,7.050719251432146,11203,7808
determined,1.899236953552902,0.012611392620516462,6.30912859485567,1600,1498
determinedly,1.4314500742129166,0.03702967716678467,4.755174217956487,162,159
determining,1.7352050924378668,0.018399029153889808,5.764226546960972,343,316
determinism,1.0306841078807514,0.09317853803603557,3.4238584949229853,163,99
deterministic,1.3000140144529653,0.05011710608415747,4.318553078358611,99,72
deterrence,0.7892367315910063,0.1624662919303151,2.62178767218924,248,100
deterrent,1.4990226919388328,0.03169401857089425,4.979645595225292,571,378
detest,1.6380095601155653,0.023013911563743612,5.441349977441986,221,175
detonate,1.2732693098795378,0.05330042722865629,4.22970909284668,135,116
detonation,1.1534715719628776,0.07023093139763543,3.831749621557373,64,50
detonator,1.0988366316665832,0.07964588976102063,3.650256278424619,69,58
detour,1.2875503330212463,0.05157623867775413,4.277149624844858,236,200
detract,1.8571629812861317,0.013894311100446958,6.169361884319174,269,259
detractor,1.6244628502341667,0.02374308513578911,5.39634878129368,99,97
detriment,1.895715118925023,0.01271407828120008,6.297429313459771,322,278
detrimental,1.9412724294307173,0.011447945957330516,6.448767423156145,311,294
detritus,1.1622640346811617,0.06882337489393317,3.8609575504844904,130,108
detroit,1.228615783089414,0.059072345746052406,4.081373287666762,340,196
deutsch,1.4620440656464593,0.034510872113722356,4.856805257634316,51,41
deutsche,1.1051520718758603,0.07849607258632234,3.6712357166873977,224,156
deutschland,1.1414053352881808,0.07220955435162751,3.7916664509481373,58,44
deutschmark,1.040933678121128,0.09100522377088564,3.4579068302650136,167,101
deux,0.9057074937599014,0.12424888675739806,3.008695169271037,90,69
dev,0.9563980930201368,0.11056098697426363,3.1770856951002897,109,60
devaluation,1.246219267593816,0.05672581345099742,4.139850797409849,537,352
devalue,1.5230690527131026,0.02998685690812243,5.059525876661136,336,277
devastate,1.4633948986515857,0.0344036959901987,4.861292627745547,565,529
devastated,1.3940867341707066,0.040356478786173225,4.63105588895144,57,57
devastating,1.7837260993046045,0.016454091221100517,5.925409842863811,749,719
devastatingly,1.5077146058166164,0.031066004025336415,5.008519508134243,68,68
devastation,1.612212117099684,0.02442237429427424,5.3556527267112735,259,245
develop,1.9801071206493244,0.010468703010265793,6.577773474971511,21723,12443
developed,1.7950995615091636,0.016028778906591195,5.963191666497275,1603,1225
developer,1.1294210513124958,0.07422991251159856,3.7518555213122013,1756,1031
developing,1.7664203225162356,0.017122992934840774,5.867921296746679,2843,2027
development,1.9650876592279758,0.010837081532220216,6.527879904105856,34179,13553
developmental,1.3451850211211624,0.04516634825986299,4.468607914484039,590,332
devereux,1.0102926031591553,0.09765790353108292,3.3561193824912867,99,63
deviance,1.0689601211284805,0.08531784531014855,3.5510086586908973,361,132
deviant,1.2797039496487936,0.052516533355380736,4.25108450347665,390,220
deviate,1.8200762242756623,0.015132956222522212,6.0461623442578345,229,210
deviation,1.7003489097709692,0.019936599760650788,5.648436814479279,776,461
device,1.7913409985624804,0.016168100551073636,5.950705990648285,4773,2960
devil,1.4881407316714155,0.03249819710024298,4.94349650568551,1798,1248
devilish,1.3380449884298218,0.0459150447121752,4.44488923928826,78,77
devine,1.2188055631777965,0.060421908214101434,4.048784442525336,77,54
devious,1.4928377604462848,0.03214861291290958,4.959099697535243,288,254
devise,1.9173322700063617,0.012096722833945188,6.369239934968295,2091,1796
devizes,1.3820252910846382,0.0414929878541381,4.590988642298945,62,52
devlin,1.348624197776976,0.04481008855951399,4.480032612040267,536,191
devoid,1.7829206508986535,0.0164846355158652,5.9227342011751,371,355
devolution,1.2175459821896568,0.06059740378691435,4.044600205053049,441,227
devolve,1.4699339348878133,0.03388957052167908,4.8830148359321575,241,200
devolved,1.1284696821099949,0.07439269942824525,3.7486951412298026,89,63
devon,1.5395131860409241,0.0288726611473837,5.1141521051589,1186,772
devonian,0.48642225929879723,0.3262704490719028,1.6158597691432601,179,72
devonport,1.2573813742260769,0.055286439998756196,4.176930513029685,96,53
devonshire,1.25405581959235,0.055711413880562714,4.165883259660824,164,136
devote,1.8385989170757124,0.014501104523045953,6.107693397863289,1982,1787
devoted,1.7541182463082827,0.01761496374644069,5.8270546841660344,1133,1054
devotee,1.5455550422889959,0.02847376902025202,5.134222717174641,187,177
devotion,1.4437485981404035,0.035995764504186005,4.796029030116851,610,550
devotional,1.0023401159081722,0.0994626174929725,3.329701791668013,89,72
devour,1.509126770716357,0.030965152933490052,5.013210618389305,345,327
devout,1.2906869426098138,0.0512050809899535,4.287569216359813,200,185
dew,1.2708993919900495,0.053592079374349295,4.221836396027012,295,227
dewar,1.0597683971329837,0.08714281859134422,3.520474412509806,100,71
dewey,1.1755318454932004,0.0667525951522312,3.9050322639786526,157,70
dewi,0.5669152142576495,0.2710720784460274,1.8832515776615744,57,44
dewsbury,1.3506499559638192,0.044601559488598085,4.48676203507459,55,40
dexter,0.8072669217914854,0.15585942805445926,2.6816826675723746,733,131
dexterity,1.6640837650498979,0.021672860467043437,5.527966611365196,107,102
df,1.4939154786825375,0.0320689338143214,4.962679800022624,191,79
dg,0.9066580331236206,0.1239772408799301,3.0118527926886722,225,113
dh,1.1278173587407552,0.07450452345996927,3.746528169902574,208,91
dha,0.4598031615618231,0.34689404012972697,1.5274330405102532,152,54
dhabi,1.1556544440835594,0.06987881890640825,3.839000965782613,120,68
dhss,1.202761243478155,0.06269584448701516,3.9954863661517424,429,236
di,1.4936163481098508,0.03209102965787684,4.961686109769176,1167,691
dia,0.941024948255215,0.11454471387941838,3.1260172135989253,129,48
diabetes,1.1161797326989802,0.07652798304365051,3.707868812996608,616,226
diabetic,1.023096607595915,0.09482075137230536,3.398653364556821,893,180
diabolical,1.685948647384881,0.020608735843174072,5.600600178285183,95,90
diagnose,1.5066257451963307,0.031143990253918556,5.0049023914483,945,695
diagnosis,1.4222895195872873,0.0378190382507056,4.72474351418086,1772,869
diagnostic,1.4728871233820329,0.033659904279750984,4.892825115760604,695,443
diagnostics,1.2879956959098666,0.05152337507979457,4.278629088336985,85,59
diagonal,1.3709605839813839,0.042563704166105346,4.554232480910944,459,233
diagonally,1.3725546029962086,0.04240776621031073,4.559527697460075,153,133
diagram,1.661163030981542,0.021819106847265735,5.5182641428058306,1562,902
diagrammatic,1.6898920321575042,0.020422455943261527,5.613699818950311,78,73
dial,1.5214881339798634,0.03009621398193934,5.054274178305456,739,577
dialect,1.2693130413953082,0.053788193505945305,4.216566653418,651,327
dialectic,0.8985209470385818,0.12632201742745808,2.9848219778122647,217,107
dialectical,0.9173672485641978,0.12095748589744891,3.047428036334927,171,105
diall,1.5361379240028616,0.029097928741911562,5.102939727367054,75,64
dialogue,1.6386559682395796,0.02297968291374569,5.443497298749913,1725,1157
dialysis,1.316068284201953,0.0482982856585334,4.371884208080673,112,67
diameter,1.480960295133292,0.03303997460676685,4.919643611815962,1315,756
diametrically,1.8197794036762356,0.015143302447574001,6.045176327569457,74,74
diamond,1.6178152621531994,0.024109307593330045,5.374265971684276,1518,896
diana,0.847734384712658,0.14199256852833758,2.8161126695790304,2190,569
diane,1.4694349284071127,0.03392853218300042,4.881357172284387,412,211
diaphragm,1.2542446293863612,0.05568719857318983,4.166510472220141,160,98
diarist,0.9359626695491271,0.1158876964927889,3.109200687741022,70,62
diarrhoea,1.1293457514023717,0.07424278394001474,3.7516053804252167,681,288
diary,1.6362999173801758,0.02310468663439181,5.435670667207076,2167,1322
diaspora,1.0104307680184312,0.09762683994404958,3.356578356219041,57,46
diatribe,1.3691987349267585,0.042736727638983334,4.548379745037433,56,56
dice,1.3983179473258298,0.03996520570540662,4.645111674806901,375,223
dicey,0.7877873842941181,0.16300938754642244,2.616973044684458,243,55
dichotomy,1.4561527891927617,0.03498220744318633,4.83723486086803,264,219
dick,1.5612973720707488,0.02746013246684951,5.186517604755628,1252,810
dickens,1.3226157798085054,0.04757559409434122,4.393634517687231,606,344
dickensian,1.3413081483203924,0.04557134553209581,4.455729221806856,83,68
dickie,1.2435529854127092,0.05707514382956544,4.130993599723533,157,73
dickinson,1.5129251536923076,0.03069550949196425,5.025828573512257,277,147
dicks,0.8612967026276344,0.13762689040575787,2.861165714492585,76,44
dickson,1.4412212531192032,0.036205849922455104,4.787633371685452,162,102
dicky,1.231139854303445,0.05873001958867446,4.089758070746147,55,42
dictate,1.9521939669758823,0.011163645395869027,6.485047985566795,1285,1179
dictation,1.434458833975562,0.036774024918980554,4.765169101542785,103,72
dictator,1.3337702749674778,0.04636921301318749,4.430688948540107,333,280
dictatorial,1.5615534360978824,0.027443946491960594,5.187368231041453,95,92
dictatorship,1.241868874073164,0.05729690006030156,4.12539910294978,444,353
diction,0.9224837332748089,0.11954082994733986,3.0644246306421676,83,73
dictionary,1.2697818774575482,0.05373015860333147,4.218124093105051,1924,802
dictum,1.4479513341326082,0.03564910786161541,4.80999021688475,263,206
didactic,1.3397318599106536,0.04573704900291003,4.4504929050529,102,96
didcot,0.7850371062410406,0.16404496067421065,2.607836818751188,174,107
didier,0.994319650067673,0.10131653997416862,3.3030583808583738,154,76
die,1.7087685171018718,0.019553814140941338,5.676406144619724,19524,10573
diego,1.2060888320931524,0.062217301073675395,4.00654037626013,340,255
diehard,1.2116892905922338,0.061420126900684234,4.025144696692479,72,53
dieppe,1.2006098925666702,0.06300718943251117,3.9883397331169195,78,55
diesel,1.0398565518863057,0.091231212764866,3.454328694363817,1359,492
diet,1.4538800241114636,0.035165757416587215,4.8296848986913865,4501,1660
dietary,1.0945277027351257,0.0804400435897051,3.6359423263483377,697,294
dieter,1.0950845127161994,0.08033697730469729,3.63779200906798,244,103
dieting,0.5639743891862912,0.2729138718314587,1.8734823682348802,59,43
dietrich,1.1528575593598895,0.07033029525542833,3.829709915840892,151,140
dieu,1.0687042553878567,0.08536812535382235,3.5501586910986003,53,48
diff,0.9566158154484201,0.11050557394295345,3.177808953351691,116,45
differ,1.9660352959273044,0.010813460647032893,6.5310278850811025,3126,2539
difference,2.047668797998398,0.008960478497699289,6.802208509095113,16766,9543
different,2.0417520185355635,0.009083390422903138,6.782553393166271,41060,20120
differential,1.7275539546161138,0.01872604425377487,5.738810017273036,1042,691
differentially,1.6101827718523263,0.024536760743288807,5.348911387719851,53,50
differentiate,1.8057933200781298,0.01563891718683382,5.998715563527466,919,781
differentiated,1.4252713732282574,0.037560263190435275,4.73464901756564,121,94
differentiation,1.5213268828326008,0.030107390615080692,5.053738513589031,867,523
differently,1.8675912705481066,0.013564654280051588,6.20400391140014,1329,1224
differing,1.9135546316357819,0.012202403121914725,6.356690891932741,803,707
difficult,2.0179045802824103,0.009596114465244488,6.703333918042029,18837,13316
difficulty,2.022287922797526,0.009499747831548415,6.717895066692506,11893,8254
diffidence,1.4523192491291983,0.035292364085058085,4.824500116428003,58,56
diffident,1.5779282973655893,0.026428450587684005,5.2417643427365315,94,90
diffraction,0.8701181064750798,0.1348596081731974,2.8904697837697606,87,54
diffuse,1.7865180333715,0.016348652646012065,5.934684447079704,485,406
diffusion,1.5550456438875904,0.027858283656486533,5.165749813262395,326,228
dig,1.5923103969690262,0.025567578794139952,5.289540643472657,2496,1966
digby,0.9626761236859064,0.10897424688479247,3.197940861549474,99,71
digest,1.8325575515863206,0.01470423545751473,6.087624416112596,814,615
digestible,1.3997473700824365,0.0398338817612169,4.649860114421544,52,45
digestion,1.3573222560822418,0.043921558684195804,4.508926936295498,431,215
digestive,1.3319532867215522,0.046563617526116784,4.424653044237887,279,229
digger,1.5386442892521044,0.02893048475924301,5.1112656925045625,173,127
